year,date,siteID,blockID,plotID,treatment,starttime,stoptime,time,PAR,soiltemp,vegHeight,nee,gpp,rsqd,chamber,removal,weather,flag,comment,turfID,soilmoisture,recorder,tempK,starttime_Reco,stoptime_Reco,time_Reco,PAR_Reco,soiltemp_Reco,vegHeight_Reco,Reco,rsqd_Reco,chamber_Reco,removal_Reco,weather_Reco,flag_Reco,comment_Reco,turfID_Reco,soilmoisture_Reco,recorder_Reco,tempK_Reco,delta
2015,2015-07-20,Ovstedalen,Ovs4,Ovs4GF,GF,2015-07-20T15:07:30Z,2015-07-20T15:09:00Z,90,515.3168421052632,NA,0.08,-5.381580140032003,-11.565135897585002,0.906545058131531,1,pre,NA,pre,NA,NA,18.9,Skara,294.567125,2015-07-20T15:09:30Z,2015-07-20T15:11:00Z,90,17.093947368421052,NA,0.08,6.183555757552998,0.9844739685214033,1,pre,NA,pre,NA,NA,18.9,Skara,294.31871249999995,120
2015,2015-07-25,Ovstedalen,Ovs4,Ovs4GF,GF,2015-07-25T08:48:30Z,2015-07-25T08:50:00Z,90,848.1326315789473,NA,0.08,-5.839232485357517,-12.271932172597861,0.9517951369733058,1,pre,NA,pre,NA,NA,19.175,Skara,297.06333333333333,2015-07-25T08:50:30Z,2015-07-25T08:51:45Z,75,36.726875,NA,0.08,6.432699687240343,0.9125678931168069,1,pre,NA,pre,NA,NA,19.175,Skara,296.97791666666666,120
2017,2017-07-11,Ovstedalen,Ovs4,Ovs4GF,GF,2017-07-11T09:15:40Z,2017-07-11T09:17:40Z,120,627.5768,13.9,NA,4.262713542620377,-2.065036989764719,0.9865373569594279,1,post,Sunny,NA,NA,NA,20.025,cloudy with rain,292.503,2017-07-11T09:18:30Z,2017-07-11T09:20:30Z,120,2.549896,13.9,NA,6.327750532385096,0.9832207826732781,1,post,Sunny,NA,NA,NA,20.025,cloudy with rain,292.503,170
2017,2017-07-18,Ovstedalen,Ovs4,Ovs4GF,GF,2017-07-18T12:44:50Z,2017-07-18T12:46:50Z,120,489.8444,13.9,NA,4.801717374798973,-0.5040417377477864,0.9763257572552526,1,post,Light rain,,rain,NA,26.25,TOBY,291.00149999999996,2017-07-18T12:47:35Z,2017-07-18T12:49:35Z,120,1.460844,13.9,NA,5.30575911254676,0.9684848088601564,1,post,Overcast,,,NA,26.25,TOBY,291.25199999999995,165
2017,2017-07-19,Ovstedalen,Ovs4,Ovs4GF,GF,2017-07-19T09:24:30Z,2017-07-19T09:26:30Z,120,1194.468,11.6,NA,3.3805126294388312,-1.3650890399021227,0.9895504799240219,1,post,Sunny,NA,NA,NA,26.35,TOBY,302.0035,2017-07-19T09:27:15Z,2017-07-19T09:29:15Z,120,3.648572,11.6,NA,4.745601669340954,0.9834927211583933,1,post,Sunny,NA,NA,NA,26.35,TOBY,301.854,165
2017,2017-07-19,Ovstedalen,Ovs4,Ovs4GF,GF,2017-07-19T12:47:10Z,2017-07-19T12:49:10Z,120,1766.84,19.4,NA,4.355918245383727,-2.3319178204443753,0.9670133965891683,1,post,Sunny,NA,NA,NA,26.35,TOBY,308.6452,2017-07-19T12:49:55Z,2017-07-19T12:51:55Z,120,6.123884,19.4,NA,6.687836065828102,0.9903511035350431,1,post,Sunny,NA,NA,NA,26.35,TOBY,308.246,165
2017,2017-07-11,Ovstedalen,Ovs4,Ovs4GF,GF,2017-07-11T07:26:37Z,2017-07-11T07:28:37Z,120,385.13388429752064,13.9,NA,3.8265573700601663,-4.2804183642338955,0.9062973455884694,2,post,Cloudy,NA,NA,NA,20.025,cloudy with rain,288.95349999999996,2017-07-11T07:29:33Z,2017-07-11T07:31:33Z,106,1.8523364485981308,13.9,NA,8.106975734294062,0.9674646969783427,2,post,Cloudy,NA,NA,NA,20.025,cloudy with rain,289.20399999999995,176
2017,2017-07-18,Ovstedalen,Ovs4,Ovs4GF,GF,2017-07-18T11:13:00Z,2017-07-18T11:14:00Z,60,377.24426229508197,13.9,NA,-0.23138443816610318,-1.555849646130778,0.07868444464347778,2,post,Overcast,NA,NA,NA,26.25,TOBY,289.955,2017-07-18T11:14:23Z,2017-07-18T11:15:53Z,90,1.523076923076923,13.9,NA,1.3244652079646748,0.9174981117704338,2,post,Overcast,NA,NA,NA,26.25,TOBY,290.4555,83
2017,2017-07-19,Ovstedalen,Ovs4,Ovs4GF,GF,2017-07-19T11:00:01Z,2017-07-19T11:02:01Z,120,1642.9570247933884,14.4,NA,7.511153918537985,-1.5013995204815433,0.9760382491833978,2,post,Sunny/Hot,NA,NA,NA,26.35,TOBY,306.703,2017-07-19T11:02:52Z,2017-07-19T11:04:52Z,112,6.857522123893805,14.4,NA,9.012553439019529,0.9925065645674754,2,post,Sunny/Hot,NA,NA,NA,26.35,TOBY,307.202,171
2017,2017-07-19,Ovstedalen,Ovs4,Ovs4GF,GF,2017-07-19T14:30:24Z,2017-07-19T14:32:24Z,120,1545.402479338843,21.8,NA,6.95000121690341,-0.6437214285806814,0.9897378541969089,2,post,Sunny/Hot,NA,NA,NA,26.35,TOBY,308.42699999999996,2017-07-19T14:33:20Z,2017-07-19T14:35:20Z,120,5.642148760330579,21.8,NA,7.593722645484092,0.9632491563613296,2,post,Sunny/Hot,NA,NA,NA,26.35,TOBY,308.94849999999997,176
2016,2016-07-13,Ovstedalen,Ovs4,Ovs4RTC,RTC,2016-07-13T09:19:40Z,2016-07-13T09:21:30Z,110,250.8408695652174,14.2,5,1.1395968272946664,-2.564735314777245,0.9423689590013505,1,post,NA,,NA,NA,NA,NA,291.0516,2016-07-13T09:23:25Z,2016-07-13T09:24:35Z,70,0.865014,14.2,5,3.7043321420719115,0.9682756511731899,1,post,NA,,NA,NA,NA,NA,290.751,225
2016,2016-07-13,Ovstedalen,Ovs4,Ovs4RTC,RTC,2016-07-13T13:12:10Z,2016-07-13T13:13:30Z,80,1455.4329411764706,17.1,5,-2.8970539618274054,-12.616120411383921,0.9777989277328958,1,post,NA,,NA,NA,NA,NA,305.001,2016-07-13T13:15:35Z,2016-07-13T13:17:05Z,85,7.549088888888889,17.1,5,9.719066449556516,0.9497366882058975,1,post,NA,,NA,NA,NA,NA,302.80339999999995,205
2016,2016-07-14,Ovstedalen,Ovs4,Ovs4RTC,RTC,2016-07-14T09:14:05Z,2016-07-14T09:15:45Z,100,332.49809523809523,14.9,5,1.6946275466525165,-5.552082353488043,0.9915960034539162,1,post,NA,NA,NA,NA,NA,NA,291.25199999999995,2016-07-14T09:17:05Z,2016-07-14T09:18:45Z,100,1.284657142857143,14.9,5,7.2467099001405595,0.9943166062706482,1,post,NA,NA,NA,NA,NA,NA,290.751,180
2016,2016-07-14,Ovstedalen,Ovs4,Ovs4RTC,RTC,2016-07-14T09:20:05Z,2016-07-14T09:21:45Z,100,332.0733333333333,14.9,5,3.1637929733461334,-5.175675373624365,0.9864147874735456,1,post,NA,NA,NA,NA,NA,NA,291.25199999999995,2016-07-14T09:22:50Z,2016-07-14T09:24:35Z,105,0.9541586363636364,14.9,5,8.339468346970499,0.9938481274705123,1,post,NA,NA,NA,NA,NA,NA,291.00149999999996,165
2016,2016-07-14,Ovstedalen,Ovs4,Ovs4RTC,RTC,2016-07-14T13:01:50Z,2016-07-14T13:03:30Z,100,515.3357142857143,15.9,5,0.5480691657085848,-6.907652262820427,0.9403330814846039,1,post,NA,,NA,NA,NA,NA,292.753,2016-07-14T13:04:35Z,2016-07-14T13:06:30Z,115,1.7686375,15.9,5,7.455721428529012,0.9959809830982658,1,post,NA,,NA,NA,NA,NA,292.703,165
2016,2016-07-23,Ovstedalen,Ovs4,Ovs4RTC,RTC,2016-07-23T10:56:00Z,2016-07-23T10:58:00Z,120,1868.396,16.7,4,-1.045628632840093,-9.792694010229596,0.9441133054535393,1,post,NA,,NA,NA,NA,NA,301.50399999999996,2016-07-23T10:58:50Z,2016-07-23T11:00:35Z,105,5.523381818181818,16.7,4,8.747065377389502,0.9910778007343888,1,post,NA,,NA,NA,NA,NA,301.50399999999996,170
2016,2016-07-23,Ovstedalen,Ovs4,Ovs4RTC,RTC,2016-07-23T12:40:25Z,2016-07-23T12:42:30Z,125,1815.246153846154,18.5,4,2.825445260777971,-9.39989577000702,0.9905952840765235,1,post,NA,NA,NA,NA,NA,NA,306.7485,2016-07-23T12:43:15Z,2016-07-23T12:45:15Z,120,3.458196,18.5,4,12.22534103078499,0.9963695790247288,1,post,NA,NA,NA,NA,NA,NA,304.70399999999995,170
2016,2016-07-23,Ovstedalen,Ovs4,Ovs4RTC,RTC,2016-07-23T13:57:30Z,2016-07-23T13:59:10Z,100,1554.3380952380953,19.5,4,4.672225603606615,-6.263038347729101,0.9907834776353187,1,post,NA,NA,NA,NA,NA,NA,301.75399999999996,2016-07-23T14:00:00Z,2016-07-23T14:01:40Z,100,4.4280380952380956,19.5,4,10.935263951335717,0.993634280185434,1,post,NA,NA,NA,NA,NA,NA,301.75399999999996,150
2016,2016-07-13,Ovstedalen,Ovs4,Ovs4RTC,RTC,2016-07-13T12:03:45Z,2016-07-13T12:04:35Z,50,1676.0711764705882,17.1,5,-2.8585856494088118,-9.031422119220839,0.858875091558521,2,post,NA,,NA,NA,NA,NA,297.013,2016-07-13T12:07:00Z,2016-07-13T12:09:00Z,120,2.6050413223140496,17.1,5,6.172836469812028,0.9771940263728233,2,post,NA,,NA,NA,NA,NA,297.263,195
2016,2016-07-13,Ovstedalen,Ovs4,Ovs4RTC,RTC,2016-07-13T12:10:20Z,2016-07-13T12:12:15Z,115,2308.2431896551725,17.1,5,-2.3702689230015612,-8.543105392813588,0.95832698653114,2,post,NA,,NA,NA,NA,NA,298.013,2016-07-13T12:07:00Z,2016-07-13T12:09:00Z,120,2.6050413223140496,17.1,5,6.172836469812028,0.9771940263728233,2,post,NA,,NA,NA,NA,NA,297.263,200
2016,2016-07-13,Ovstedalen,Ovs4,Ovs4RTC,RTC,2016-07-13T14:00:30Z,2016-07-13T14:02:30Z,120,1827.5294214876033,18.6,5,3.7450974991016346,-9.295609127744823,0.9890145994877126,2,post,NA,,NA,NA,NA,NA,304.4346,2016-07-13T14:03:45Z,2016-07-13T14:05:45Z,120,6.6723140495867765,18.6,5,13.040706626846458,0.9960686643898828,2,post,NA,,NA,NA,NA,NA,305.25849999999997,195
2016,2016-07-14,Ovstedalen,Ovs4,Ovs4RTC,RTC,2016-07-14T10:25:15Z,2016-07-14T10:26:55Z,100,475.4355445544554,14.9,5,0.7949794022649455,-6.117482522652929,0.8033533633102243,2,post,NA,,NA,NA,NA,NA,292.21099999999996,2016-07-14T10:29:30Z,2016-07-14T10:31:20Z,110,1.6562162162162162,14.9,5,6.912461924917874,0.9599020664654075,2,post,NA,,NA,NA,NA,NA,292.23499999999996,255
2016,2016-07-14,Ovstedalen,Ovs4,Ovs4RTC,RTC,2016-07-14T11:32:25Z,2016-07-14T11:33:45Z,80,494.31098765432097,15.9,5,4.5279290338886895,-0.6431911379851787,0.9509463811172185,2,post,NA,,NA,NA,NA,NA,292.23499999999996,2016-07-14T11:35:30Z,2016-07-14T11:37:05Z,95,1.835,15.9,5,5.171120171873868,0.9504126189717299,2,post,NA,,NA,NA,NA,NA,292.21099999999996,185
2016,2016-07-14,Ovstedalen,Ovs4,Ovs4RTC,RTC,2016-07-14T11:38:45Z,2016-07-14T11:40:45Z,120,472.42793388429754,15.9,NA,2.2862637356040287,-2.8848564362698395,0.9358962753781788,2,post,NA,,NA,NA,NA,NA,292.736,2016-07-14T11:35:30Z,2016-07-14T11:37:05Z,95,1.835,15.9,5,5.171120171873868,0.9504126189717299,2,post,NA,,NA,NA,NA,NA,292.21099999999996,195
2016,2016-07-06,Ovstedalen,Ovs4,Ovs4XC,XC,2016-07-06T08:59:55Z,2016-07-06T09:01:40Z,105,418.685,14.5,15,-3.0359385346952683,-6.458698189315957,0.9967365660522025,1,post,NA,NA,NA,NA,NA,NA,290.15099999999995,2016-07-06T09:02:35Z,2016-07-06T09:04:00Z,85,1.6090833333333334,14.5,15,3.4227596546206884,0.9591926670214119,1,post,NA,NA,NA,NA,NA,NA,290.15099999999995,160
2016,2016-07-06,Ovstedalen,Ovs4,Ovs4XC,XC,2016-07-06T10:49:55Z,2016-07-06T10:51:30Z,95,252.9455,14.8,15,-1.97940058731167,-6.797363336392955,0.9780600947647388,1,post,NA,NA,NA,NA,NA,NA,289.24899999999997,2016-07-06T10:52:35Z,2016-07-06T10:53:35Z,60,0.7956276923076923,14.8,15,4.817962749081285,0.9776327503110342,1,post,NA,NA,NA,NA,NA,NA,288.748,160
2016,2016-07-13,Ovstedalen,Ovs4,Ovs4XC,XC,2016-07-13T08:29:35Z,2016-07-13T08:31:15Z,100,391.9890476190476,15.6,8,-2.285127702078266,-9.036362038747374,0.988510165975049,1,post,NA,,NA,NA,NA,NA,291.25199999999995,2016-07-13T08:32:20Z,2016-07-13T08:33:40Z,80,1.195670588235294,15.6,8,6.751234336669109,0.9901316018492101,1,post,NA,,NA,NA,NA,NA,291.25199999999995,165
2016,2016-07-13,Ovstedalen,Ovs4,Ovs4XC,XC,2016-07-13T10:40:10Z,2016-07-13T10:41:30Z,80,692.8711764705882,16.1,8,-2.5630883736078105,-12.238074987542186,0.9408290947259473,1,post,NA,,NA,NA,NA,NA,297.255,2016-07-13T10:42:50Z,2016-07-13T10:44:15Z,85,1.9539944444444446,16.1,8,9.674986613934376,0.9814120092547396,1,post,NA,,NA,NA,NA,NA,296.505,160
2016,2016-07-13,Ovstedalen,Ovs4,Ovs4XC,XC,2016-07-13T12:57:30Z,2016-07-13T12:58:45Z,75,1993.7437499999999,20.5,8,-1.5643451597980058,-12.368901925745789,0.9794644452202655,1,post,NA,,NA,NA,NA,NA,303.3025,2016-07-13T12:59:50Z,2016-07-13T13:01:05Z,75,6.12620625,20.5,8,10.804556765947783,0.9907366384497989,1,post,NA,,NA,NA,NA,NA,302.753,140
2016,2016-07-13,Ovstedalen,Ovs4,Ovs4XC,XC,2016-07-13T15:04:50Z,2016-07-13T15:05:55Z,65,702.1157142857143,20.5,8,3.5188972538546484,-4.076822552182069,0.9941920251341103,1,post,NA,,NA,NA,NA,NA,298.255,2016-07-13T15:07:50Z,2016-07-13T15:08:50Z,60,2.2884153846153845,20.5,8,7.595719806036717,0.9835017745419916,1,post,NA,,NA,NA,NA,NA,297.5055,180
2016,2016-07-14,Ovstedalen,Ovs4,Ovs4XC,XC,2016-07-14T08:45:10Z,2016-07-14T08:46:40Z,90,231.2615789473684,16.8,8,-0.6975643617106296,-5.470735124252138,0.9531423395652215,1,post,NA,NA,NA,NA,NA,NA,290.751,2016-07-14T08:49:20Z,2016-07-14T08:50:55Z,95,0.8406425,16.8,8,4.7731707625415085,0.9830814488632349,1,post,NA,NA,NA,NA,NA,NA,290.751,250
2016,2016-07-14,Ovstedalen,Ovs4,Ovs4XC,XC,2016-07-14T10:27:50Z,2016-07-14T10:29:05Z,75,480.8375,17.1,8,-1.7465018545849014,-8.053020562379645,0.9611217785107748,1,post,NA,NA,NA,NA,NA,NA,293.75399999999996,2016-07-14T10:31:50Z,2016-07-14T10:33:25Z,95,1.43317,17.1,8,6.306518707794744,0.9918227934053351,1,post,NA,NA,NA,NA,NA,NA,293.25399999999996,240
2016,2016-07-14,Ovstedalen,Ovs4,Ovs4XC,XC,2016-07-14T12:24:35Z,2016-07-14T12:25:45Z,70,245.82733333333334,17.6,8,0.9919034924334165,-5.384457279485582,0.9735262979166158,1,post,NA,,NA,NA,NA,NA,291.75199999999995,2016-07-14T12:27:50Z,2016-07-14T12:29:25Z,95,0.8308845,17.6,8,6.376360771918998,0.9916846499199385,1,post,NA,,NA,NA,NA,NA,291.25199999999995,195
2016,2016-07-14,Ovstedalen,Ovs4,Ovs4XC,XC,2016-07-14T14:21:05Z,2016-07-14T14:22:40Z,95,434.8945,17.8,8,-2.581604602602866,-9.563219629465845,0.9773640425835662,1,post,NA,,NA,NA,NA,NA,292.753,2016-07-14T14:24:05Z,2016-07-14T14:25:05Z,60,1.485123076923077,17.8,8,6.981615026862979,0.9952807803029696,1,post,NA,,NA,NA,NA,NA,292.753,180
2016,2016-07-23,Ovstedalen,Ovs4,Ovs4XC,XC,2016-07-23T08:52:25Z,2016-07-23T08:53:30Z,65,468.9442857142857,17.7,12,-4.4239302328236345,-11.211810779822782,0.9794184387377346,1,post,NA,,NA,NA,NA,NA,295.005,2016-07-23T08:54:35Z,2016-07-23T08:56:20Z,105,0.7095936363636364,17.7,12,6.787880546999148,0.9949061036411607,1,post,NA,,NA,NA,NA,NA,294.755,130
2016,2016-07-23,Ovstedalen,Ovs4,Ovs4XC,XC,2016-07-23T10:24:50Z,2016-07-23T10:26:15Z,85,1691.0777777777778,18.1,12,-5.623990560669706,-15.006192249935868,0.9943611103296189,1,post,NA,,NA,NA,NA,NA,304.202,2016-07-23T10:27:35Z,2016-07-23T10:29:20Z,105,3.918572727272727,18.1,12,9.382201689266163,0.996975702463516,1,post,NA,,NA,NA,NA,NA,304.50149999999996,165
2016,2016-07-23,Ovstedalen,Ovs4,Ovs4XC,XC,2016-07-23T12:10:45Z,2016-07-23T12:12:45Z,120,2191.04,19.8,12,-1.9023122932532304,-13.911456492661282,0.9838772729605555,1,post,NA,NA,NA,NA,NA,NA,308.745,2016-07-23T12:13:30Z,2016-07-23T12:15:30Z,120,3.469728,19.8,12,12.009144199408052,0.9900615106705838,1,post,NA,NA,NA,NA,NA,NA,307.99649999999997,165
2016,2016-07-23,Ovstedalen,Ovs4,Ovs4XC,XC,2016-07-23T13:34:05Z,2016-07-23T13:35:25Z,80,1052.9052941176471,19.7,12,-3.366180481056429,-12.826021960580912,0.9804414390991306,1,post,NA,NA,NA,NA,NA,NA,304.00199999999995,2016-07-23T13:36:45Z,2016-07-23T13:38:45Z,120,1.896668,19.7,12,9.459841479524483,0.989686644773526,1,post,NA,NA,NA,NA,NA,NA,303.253,160
2016,2016-07-13,Ovstedalen,Ovs4,Ovs4XC,XC,2016-07-13T12:17:45Z,2016-07-13T12:19:45Z,120,872.8111570247934,20.5,8,-3.4585310207761077,-11.714986635333222,0.9762558326541891,2,post,NA,,NA,NA,NA,NA,298.763,2016-07-13T12:21:00Z,2016-07-13T12:23:00Z,120,5.109090909090909,20.5,8,8.256455614557115,0.9844163664008345,2,post,NA,,NA,NA,NA,NA,299.513,195
2016,2016-07-13,Ovstedalen,Ovs4,Ovs4XC,XC,2016-07-13T14:11:25Z,2016-07-13T14:12:45Z,80,2095.8033333333333,19.9,8,-2.865721936387692,-12.335616155305289,0.9679836753870728,2,post,NA,,NA,NA,NA,NA,304.71,2016-07-13T14:14:15Z,2016-07-13T14:16:15Z,120,5.319504132231405,19.9,8,9.469894218917597,0.9588376724977552,2,post,NA,,NA,NA,NA,NA,305.3085,170
2016,2016-07-13,Ovstedalen,Ovs4,Ovs4XC,XC,2016-07-13T15:46:45Z,2016-07-13T15:48:45Z,120,316.8274380165289,19.9,8,1.4058525731794564,-6.301335895434113,0.9348698924054112,2,post,NA,,NA,NA,NA,NA,296.013,2016-07-13T15:49:45Z,2016-07-13T15:51:45Z,120,1.931900826446281,19.9,8,7.70718846861357,0.9911712198931281,2,post,NA,,NA,NA,NA,NA,296.263,180
2016,2016-07-14,Ovstedalen,Ovs4,Ovs4XC,XC,2016-07-14T12:56:05Z,2016-07-14T12:57:45Z,100,494.6436633663366,17.6,8,-1.9888476259542596,-9.523761487233333,0.8588025223931728,2,post,NA,,NA,NA,NA,NA,291.70889999999997,2016-07-14T12:59:10Z,2016-07-14T13:01:00Z,110,2.125135135135135,17.6,8,7.534913861279073,0.9308583122055974,2,post,NA,,NA,NA,NA,NA,292.25899999999996,185
2016,2016-07-06,Ovstedalen,Ovs5,Ovs5C,C,2016-07-06T09:24:50Z,2016-07-06T09:26:35Z,105,219.09636363636363,14.7,14,-2.710529571245324,-5.844768024398403,0.9429888945588288,1,post,NA,NA,NA,307 TTC,21.05,Maria Emilia,289.15599999999995,2016-07-06T09:27:35Z,2016-07-06T09:29:15Z,100,0.8343157142857143,14.7,14,3.1342384531530785,0.9510451224053792,1,post,NA,NA,NA,307 TTC,21.05,Maria Emilia,289.2025,165
2016,2016-07-06,Ovstedalen,Ovs5,Ovs5RTC,RTC,2016-07-06T09:30:35Z,2016-07-06T09:31:50Z,75,236.59375,13.8,4,1.5087228763120362,-2.1678842870916073,0.9647427056933381,1,post,NA,NA,NA,NA,NA,NA,289.2025,2016-07-06T09:33:40Z,2016-07-06T09:35:25Z,105,0.8803713636363637,13.8,4,3.6766071634036437,0.9951351398425548,1,post,NA,NA,NA,NA,NA,NA,289.24899999999997,185
2016,2016-07-06,Ovstedalen,Ovs5,Ovs5RTC,RTC,2016-07-06T09:44:20Z,2016-07-06T09:45:55Z,95,338.154,13.8,4,1.0062463828873478,-5.408247622872988,0.9221993274887652,1,post,NA,NA,NA,NA,NA,NA,288.9985,2016-07-06T09:47:05Z,2016-07-06T09:48:50Z,105,1.31,13.8,4,6.414494005760336,0.9971409421868641,1,post,NA,NA,NA,NA,NA,NA,289.24899999999997,165
2016,2016-07-06,Ovstedalen,Ovs5,Ovs5RTC,RTC,2016-07-06T09:50:40Z,2016-07-06T09:52:00Z,80,438.59,13.8,4,-0.6955176234983559,-8.008039911142344,0.9698857467621574,1,post,NA,NA,NA,NA,NA,NA,289.6535,2016-07-06T09:53:25Z,2016-07-06T09:55:05Z,100,1.6007571428571428,13.8,4,7.312522287643987,0.9969646137046455,1,post,NA,NA,NA,NA,NA,NA,289.15599999999995,165
2016,2016-07-13,Ovstedalen,Ovs5,Ovs5RTC,RTC,2016-07-13T09:06:10Z,2016-07-13T09:07:20Z,70,360.718,15.8,3,4.309841789839048,-5.194471427517431,0.9774838434411648,1,post,NA,,NA,NA,NA,NA,292.253,2016-07-13T09:08:55Z,2016-07-13T09:10:25Z,90,1.0419947368421052,15.8,3,9.50431321735648,0.9937211325459678,1,post,NA,,NA,NA,NA,NA,291.75199999999995,165
2016,2016-07-13,Ovstedalen,Ovs5,Ovs5RTC,RTC,2016-07-13T09:11:40Z,2016-07-13T09:13:10Z,90,281.40315789473686,15.8,3,5.48615926585943,-4.018153951497049,0.9884966618859798,1,post,NA,,NA,NA,NA,NA,291.75199999999995,2016-07-13T09:08:55Z,2016-07-13T09:10:25Z,90,1.0419947368421052,15.8,3,9.50431321735648,0.9937211325459678,1,post,NA,,NA,NA,NA,NA,291.75199999999995,165
2016,2016-07-13,Ovstedalen,Ovs5,Ovs5RTC,RTC,2016-07-13T10:46:55Z,2016-07-13T10:48:40Z,105,931.425909090909,16.2,5,2.647565001052533,-7.145924720756581,0.9974898086119478,1,post,NA,,NA,NA,NA,NA,295.755,2016-07-13T10:49:50Z,2016-07-13T10:51:35Z,105,4.7032181818181815,16.2,5,9.793489721809113,0.9981278982347912,1,post,NA,,NA,NA,NA,NA,296.005,175
2016,2016-07-13,Ovstedalen,Ovs5,Ovs5RTC,RTC,2016-07-13T13:03:20Z,2016-07-13T13:04:40Z,80,1938.8882352941177,20,3,7.967389800771465,-4.356198565838757,0.9878702945247961,1,post,NA,,NA,NA,NA,NA,305.001,2016-07-13T13:06:20Z,2016-07-13T13:07:40Z,80,5.07734705882353,20,3,12.323588366610222,0.99387821693567735,1,post,NA,,NA,NA,NA,NA,304.50149999999996,180
2016,2016-07-13,Ovstedalen,Ovs5,Ovs5RTC,RTC,2016-07-13T15:11:55Z,2016-07-13T15:13:15Z,80,501.1694117647059,20,3,11.37523152695907,-0.16751197358244418,0.976339989520741,1,post,NA,,NA,NA,NA,NA,297.5055,2016-07-13T15:15:05Z,2016-07-13T15:16:40Z,95,1.62448,20,3,11.542743500541514,0.9902589485304031,1,post,NA,,NA,NA,NA,NA,297.005,190
2016,2016-07-14,Ovstedalen,Ovs5,Ovs5RTC,RTC,2016-07-14T09:05:20Z,2016-07-14T09:06:45Z,85,285.1188888888889,15.9,3,4.164441231082287,-0.6070206361548127,0.9953802442610183,1,post,NA,NA,NA,NA,NA,NA,291.00149999999996,2016-07-14T09:08:35Z,2016-07-14T09:10:10Z,95,0.7350525,15.9,3,4.771461867237099,0.9831752909918866,1,post,NA,NA,NA,NA,NA,NA,290.751,195
2016,2016-07-14,Ovstedalen,Ovs5,Ovs5RTC,RTC,2016-07-14T09:27:15Z,2016-07-14T09:28:25Z,70,355.60533333333336,15.9,3,0.7608178439329435,-3.8848804875440175,0.9124245860163592,1,post,NA,NA,NA,NA,NA,NA,291.50199999999995,2016-07-14T09:30:10Z,2016-07-14T09:31:50Z,100,1.1999190476190476,15.9,3,4.645698331476961,0.9764568218945082,1,post,NA,NA,NA,NA,NA,NA,291.25199999999995,175
2016,2016-07-14,Ovstedalen,Ovs5,Ovs5RTC,RTC,2016-07-14T12:43:50Z,2016-07-14T12:45:05Z,75,364.89875,16.8,3,1.7390602404484932,-3.1838814622294977,0.9659467587685464,1,post,NA,,NA,NA,NA,NA,291.50199999999995,2016-07-14T12:47:05Z,2016-07-14T12:49:00Z,115,1.3461041666666667,16.8,3,4.922941702677991,0.9943054322789749,1,post,NA,,NA,NA,NA,NA,291.75199999999995,195
2016,2016-07-14,Ovstedalen,Ovs5,Ovs5RTC,RTC,2016-07-14T12:49:55Z,2016-07-14T12:51:45Z,110,440.46391304347827,16.8,3,1.2791583646475635,-3.6437833380304276,0.994237711959885,1,post,NA,,NA,NA,NA,NA,292.253,2016-07-14T12:47:05Z,2016-07-14T12:49:00Z,115,1.3461041666666667,16.8,3,4.922941702677991,0.9943054322789749,1,post,NA,,NA,NA,NA,NA,291.75199999999995,170
2016,2016-07-14,Ovstedalen,Ovs5,Ovs5RTC,RTC,2016-07-14T13:08:40Z,2016-07-14T13:09:55Z,75,556.8875,16.8,3,0.5959605187092574,-4.192265017715356,0.9654440754959931,1,post,NA,,NA,NA,NA,NA,293.25399999999996,2016-07-14T13:11:35Z,2016-07-14T13:13:20Z,105,1.7886636363636363,16.8,3,4.788225536424614,0.9933116797000621,1,post,NA,,NA,NA,NA,NA,293.0035,175
2016,2016-07-23,Ovstedalen,Ovs5,Ovs5RTC,RTC,2016-07-23T09:12:30Z,2016-07-23T09:14:00Z,90,341.1273684210526,18.1,4,-2.215320920400594,-9.511248417786502,0.992457273993482,1,post,NA,,NA,NA,NA,NA,295.005,2016-07-23T09:14:50Z,2016-07-23T09:16:15Z,85,1.5480944444444444,18.1,4,7.295927497385908,0.9912344557273319,1,post,NA,,NA,NA,NA,NA,295.255,140
2016,2016-07-23,Ovstedalen,Ovs5,Ovs5RTC,RTC,2016-07-23T10:43:05Z,2016-07-23T10:44:25Z,80,298.53352941176473,18.3,4,2.3730387310579104,-4.144437463025545,0.9965361867187592,1,post,NA,,NA,NA,NA,NA,300.505,2016-07-23T10:45:50Z,2016-07-23T10:47:30Z,100,1.1653280952380953,18.3,4,6.517476194083455,0.9899132290547195,1,post,NA,,NA,NA,NA,NA,299.505,165
2016,2016-07-23,Ovstedalen,Ovs5,Ovs5RTC,RTC,2016-07-23T12:31:30Z,2016-07-23T12:33:30Z,120,1105.5604,19.9,4,4.503251477093142,-4.254787064595639,0.9847996028281784,1,post,NA,NA,NA,NA,NA,NA,305.75,2016-07-23T12:34:30Z,2016-07-23T12:37:00Z,150,3.5790225806451614,19.9,4,8.758038541688782,0.9877374254649681,1,post,NA,NA,NA,NA,NA,NA,304.751,180
2016,2016-07-23,Ovstedalen,Ovs5,Ovs5RTC,RTC,2016-07-23T13:51:45Z,2016-07-23T13:53:15Z,90,686.7752631578948,19.6,4,4.759178294916275,-2.618625116893188,0.9979851984941908,1,post,NA,NA,NA,NA,NA,NA,300.505,2016-07-23T13:54:00Z,2016-07-23T13:55:30Z,90,1.367678947368421,19.6,4,7.377803411809463,0.9891257136707694,1,post,NA,NA,NA,NA,NA,NA,300.255,135
