year,siteID,blockID,plotID,removal,treatment,total_graminoids,total_forbs,total_bryophytes,vegetation_height,moss_height,litter,species,cover,functional_group,sumcover,recorder,turfID
2016,Alrust,Alr2,Alr2XC,post,XC,20,90,5,97.5,NA,70,Tri.rep,1,forb,92,FJ,NA
2016,Alrust,Alr3,Alr3C,post,C,35,40,10,237.5,NA,60,Tri.rep,1,forb,109.5,"RG,EM",37 TTC
2016,Veskre,Ves1,Ves1XC,post,XC,50,40,5,62.5,NA,NA,Tri.rep,5,forb,64,EM,NA
2016,Veskre,Ves3,Ves3XC,post,XC,55,40,25,52.5,NA,20,Tri.rep,2,forb,87,VV,NA
2016,Veskre,Ves4,Ves4XC,post,XC,40,60,35,52.5,NA,20,Tri.rep,8,forb,73,VV,NA
2016,Veskre,Ves2,Ves2C,post,C,30,55,80,70,NA,20,Tri.rep,8,forb,83,VV,NA
2016,Veskre,Ves2,Ves2XC,post,XC,35,50,40,45,NA,10,Tri.rep,17,forb,106,VV,NA
2016,Vikesland,Vik4,Vik4XC,post,XC,30,45,80,93.75,13,5,Tri.rep,2,forb,63,RG,NA
2016,Vikesland,Vik3,Vik3XC,post,XC,28,50,95,92.5,20,5,Tri.rep,3,forb,50.25,RG,NA
2016,Vikesland,Vik1,Vik1XC,post,XC,35,70,70,98.75,16.25,10,Tri.rep,2,forb,64,RG,NA
2016,Hogsete,Hog1,Hog1XC,post,XC,70,20,10,175,20,NA,Tri.rep,3,forb,17,EM,NA
2016,Hogsete,Hog2,Hog2XC,post,XC,70,20,10,122.5,26.25,NA,Tri.rep,5,forb,23,EM,NA
2016,Hogsete,Hog3,Hog3XC,post,XC,45,25,45,75,20,NA,Tri.rep,5,forb,18,EM,NA
2016,Hogsete,Hog4,Hog4XC,post,XC,50,50,50,90,31.25,NA,Tri.rep,10,forb,51.5,EM,NA
2016,Hogsete,Hog4,Hog4C,post,C,80,20,5,92.5,31.25,NA,Tri.rep,1,forb,27,EM,NA
2016,Rambera,Ram3,Ram3XC,post,XC,80,25,5,125,16.25,NA,Tri.rep,1,forb,37,EM,NA
2016,Fauske,Fau3,Fau3XC,post,XC,60,50,20,117.25,NA,30,Tri.rep,7,forb,98,RG,NA
2015,Alrust,Alr1,Alr1F,pre,F,45,70,0,85,NA,NA,Tri.rep,3,forb,85,RG,NA
2015,Alrust,Alr2,Alr2F,pre,F,95,70,5,200,NA,15,Tri.rep,3,forb,88,FJ,NA
2015,Alrust,Alr2,Alr2G,pre,G,80,65,1,70,NA,15,Tri.rep,1,forb,77.60185185185185,FJ,NA
2015,Alrust,Alr1,Alr1B,pre,B,70,60,3,87,NA,16,Tri.rep,1,forb,78,FJ,NA
2015,Alrust,Alr3,Alr3F,pre,F,60,60,50,100,NA,20,Tri.rep,1,forb,85,FJ,NA
2015,Alrust,Alr3,Alr3B,pre,B,75,55,2,130,NA,4,Tri.rep,3,forb,86.75,FJ,NA
2015,Alrust,Alr3,Alr3GF,pre,GF,80,40,2,125,NA,18,Tri.rep,3,forb,99,FJ,NA
2015,Alrust,Alr3,Alr3FB,pre,FB,75,55,10,120,NA,10,Tri.rep,1,forb,62,FJ,NA
2015,Alrust,Alr3,Alr3FGB,pre,FGB,65,55,3,110,NA,5,Tri.rep,3,forb,100,FJ,NA
2015,Alrust,Alr3,Alr3G,pre,G,80,55,0,150,NA,3,Tri.rep,1,forb,65,RG,NA
2015,Alrust,Alr5,Alr5G,pre,G,42,72,17,115,NA,3,Tri.rep,1,forb,67,RG,NA
2015,Alrust,Alr2,Alr2B,pre,B,75,35,1,145,NA,1,Tri.rep,1,forb,90,FJ,NA
2015,Fauske,Fau1,Fau1F,pre,F,50,70,25,150,NA,12,Tri.rep,12,forb,67,Siri,NA
2015,Fauske,Fau1,Fau1B,pre,B,40,77,15,140,NA,1,Tri.rep,7,forb,114,FJ,NA
2015,Fauske,Fau1,Fau1GF,pre,GF,80,70,20,175,NA,15,Tri.rep,8,forb,106,FJ,NA
2015,Fauske,Fau1,Fau1FB,pre,FB,45,75,2,170,NA,6,Tri.rep,7,forb,122,FJ,NA
2015,Fauske,Fau1,Fau1GB,pre,GB,30,80,6,125,NA,8,Tri.rep,2,forb,100,FJ,NA
2015,Fauske,Fau1,Fau1FGB,pre,FGB,65,55,20,130,NA,10,Tri.rep,7,forb,106,FJ,NA
2015,Fauske,Fau1,Fau1C,pre,C,70,50,30,205,35,35,Tri.rep,4,forb,65,Siri,51 TTC
2015,Fauske,Fau2,Fau2G,pre,G,20,75,0,80,NA,2,Tri.rep,1,forb,64,KK,NA
2015,Fauske,Fau2,Fau2B,pre,B,25,75,5,82.5,NA,5,Tri.rep,1,forb,94,KK,NA
2015,Fauske,Fau2,Fau2GF,pre,GF,45,75,3,120,NA,5,Tri.rep,4,forb,105,KK,NA
2015,Fauske,Fau2,Fau2GB,pre,GB,50,75,1,90,NA,2,Tri.rep,3,forb,89,KK,NA
2015,Fauske,Fau2,Fau2FB,pre,FB,35,60,10,140,NA,20,Tri.rep,1,forb,82,VV,NA
2015,Fauske,Fau2,Fau2FGB,pre,FGB,45,55,5,180,NA,15,Tri.rep,1,forb,80,VV,NA
2015,Fauske,Fau4,Fau4F,pre,F,62,48,5,65,NA,3,Tri.rep,2,forb,97,RG,NA
2015,Fauske,Fau4,Fau4GB,pre,GB,85,65,5,85,NA,15,Tri.rep,4,forb,89,FJ,NA
2015,Fauske,Fau4,Fau4C,pre,C,58,65,1,137.5,10,4,Tri.rep,1,forb,88,Siri,68 TTC
2015,Fauske,Fau5,Fau5F,pre,F,80,65,1,140,NA,20,Tri.rep,4,forb,127,FJ,NA
2015,Fauske,Fau5,Fau5GF,pre,GF,55,75,10,150,NA,10,Tri.rep,3,forb,167,FJ,NA
2015,Fauske,Fau5,Fau5GB,pre,GB,80,60,5,130,NA,2,Tri.rep,4,forb,95,RG,NA
2015,Fauske,Fau5,Fau5FGB,pre,FGB,82,37,1,130,NA,10,Tri.rep,6,forb,82,RG,NA
2015,Fauske,Fau5,Fau5C,pre,C,37,75,3,100,10,4,Tri.rep,1,forb,99,Vigdis,73 TTC
2015,Rambera,Ram5,Ram5F,pre,F,73,48,96,72,NA,1,Tri.rep,3,forb,65,RG,NA
2015,Rambera,Ram5,Ram5B,pre,B,80,52,78,95,NA,4,Tri.rep,1,forb,61,RG,NA
2015,Rambera,Ram5,Ram5G,pre,G,78,60,38,105,NA,3,Tri.rep,8,forb,63.25,RG,NA
2015,Rambera,Ram5,Ram5FB,pre,FB,60,50,96,85,NA,3,Tri.rep,5,forb,60,FJ,NA
2015,Rambera,Ram5,Ram5GB,pre,GB,80,68,70,110,NA,1,Tri.rep,5,forb,87,FJ,NA
2015,Rambera,Ram5,Ram5C,pre,C,39,52,75,60,25,1,Tri.rep,1,forb,64,Vigdis,198 TTC
2015,Rambera,Ram8,Ram8F,pre,F,77,46,48,32,NA,6,Tri.rep,8,forb,61.66666666666667,RG,NA
2015,Rambera,Ram8,Ram8G,pre,G,70,82,78,62,NA,3,Tri.rep,2,forb,61,RG,NA
2015,Rambera,Ram8,Ram8B,pre,B,53,31,80,48,NA,3,Tri.rep,8,forb,39,RG,NA
2015,Rambera,Ram8,Ram8FB,pre,FB,56,65,84,40,NA,5,Tri.rep,29,forb,98.66666666666667,FJ,NA
2015,Rambera,Ram8,Ram8GB,pre,GB,50,50,80,45,NA,4,Tri.rep,11,forb,76,FJ,NA
2015,Rambera,Ram8,Ram8FGB,pre,FGB,48,50,96,25,NA,10,Tri.rep,8,forb,48,FJ,NA
2015,Hogsete,Hog1,Hog1F,pre,F,15,70,95,115,NA,3,Tri.rep,6,forb,53,RG,NA
2015,Hogsete,Hog1,Hog1B,pre,B,22,62,35,80,NA,4,Tri.rep,9,forb,52,RG,NA
2015,Hogsete,Hog1,Hog1GB,pre,GB,25,55,92,55,NA,1,Tri.rep,3,forb,43,RG,NA
2015,Hogsete,Hog1,Hog1FGB,pre,FGB,22,48,95,90,NA,1,Tri.rep,2,forb,53,RG,NA
2015,Hogsete,Hog2,Hog2GF,pre,GF,26,80,75,150,NA,1,Tri.rep,2,forb,128,RG,NA
2015,Hogsete,Hog2,Hog2FB,pre,FB,70,70,90,155,NA,2,Tri.rep,10,forb,83,RG,NA
2015,Hogsete,Hog4,Hog4B,pre,B,55,55,82,100,NA,2,Tri.rep,12,forb,65,FJ,NA
2015,Hogsete,Hog4,Hog4GF,pre,GF,60,55,78,100,NA,3,Tri.rep,3,forb,31,FJ,NA
2015,Hogsete,Hog4,Hog4GB,pre,GB,27,52,92,105,NA,3,Tri.rep,2,forb,39,RG,NA
2015,Hogsete,Hog4,Hog4FB,pre,FB,55,32,80,95,NA,4,Tri.rep,2,forb,27,RG,NA
2015,Hogsete,Hog4,Hog4FGB,pre,FGB,25,30,90,75,NA,7,Tri.rep,2,forb,37,FJ,NA
2015,Hogsete,Hog4,Hog4C,pre,C,64,40,20,95,NA,4,Tri.rep,8,forb,69,FJ,NA
2015,Veskre,Ves1,Ves1F,pre,F,78,56,75,100,NA,10,Tri.rep,2,forb,79,FJ,NA
2015,Veskre,Ves1,Ves1B,pre,B,57,55,60,50,NA,8,Tri.rep,5,forb,84.05882352941177,FJ,NA
2015,Veskre,Ves1,Ves1FB,pre,FB,55,46,98,60,NA,NA,Tri.rep,4,forb,60,RG,NA
2015,Veskre,Ves1,Ves1GB,pre,GB,62,70,80,68,NA,NA,Tri.rep,3,forb,75,RG,NA
2015,Veskre,Ves1,Ves1FGB,pre,FGB,38,75,45,65,NA,NA,Tri.rep,5,forb,78.66666666666667,RG,NA
2015,Veskre,Ves1,Ves1C,pre,C,78,60,90,80,10,NA,Tri.rep,14,forb,101,Vigdis,263 TTC
2015,Veskre,Ves2,Ves2F,pre,F,70,60,85,95,NA,2,Tri.rep,3,forb,74,RG,NA
2015,Veskre,Ves2,Ves2G,pre,G,70,43,45,80,NA,5,Tri.rep,3,forb,57,RG,NA
2015,Veskre,Ves2,Ves2B,pre,B,40,55,48,120,NA,5,Tri.rep,4,forb,65,RG,NA
2015,Veskre,Ves2,Ves2GF,pre,GF,32,67,92,70,NA,2,Tri.rep,4,forb,74,RG,NA
2015,Veskre,Ves2,Ves2FB,pre,FB,60,70,50,80,NA,1,Tri.rep,4,forb,85.72727272727273,FJ,NA
2015,Veskre,Ves2,Ves2GB,pre,GB,76,65,80,115,NA,3,Tri.rep,4,forb,82.27272727272727,FJ,NA
2015,Veskre,Ves2,Ves2FGB,pre,FGB,30,50,99,60,NA,2,Tri.rep,3,forb,117,FJ,NA
2015,Veskre,Ves2,Ves2C,pre,C,33,50,99,71,NA,5,Tri.rep,8,forb,88,FJ,NA
2015,Veskre,Ves3,Ves3F,pre,F,47,70,37,50,NA,7,Tri.rep,2,forb,85,FJ,NA
2015,Veskre,Ves3,Ves3G,pre,G,40,80,40,50,NA,4,Tri.rep,2,forb,68,FJ,NA
2015,Veskre,Ves3,Ves3GF,pre,GF,62,65,3,57,NA,3,Tri.rep,4,forb,54,FJ,NA
2015,Veskre,Ves3,Ves3B,pre,B,55,80,10,70,NA,4,Tri.rep,3,forb,65,FJ,NA
2015,Veskre,Ves3,Ves3FB,pre,FB,63,50,60,52,NA,10,Tri.rep,2,forb,69,FJ,NA
2015,Veskre,Ves3,Ves3GB,pre,GB,80,30,5,76,NA,8,Tri.rep,11,forb,43,FJ,NA
2015,Veskre,Ves3,Ves3FGB,pre,FGB,53,48,90,60,NA,3,Tri.rep,5,forb,73,FJ,NA
2015,Arhelleren,Arh1,Arh1F,pre,F,58,60,35,140,NA,23,Tri.rep,1,forb,88,FJ,NA
2015,Arhelleren,Arh1,Arh1G,pre,G,70,75,95,111,NA,6,Tri.rep,6,forb,92,FJ,NA
2015,Arhelleren,Arh1,Arh1GF,pre,GF,38,75,80,115,NA,9,Tri.rep,2,forb,109,FJ,NA
2015,Arhelleren,Arh2,Arh2GB,pre,GB,65,78,32,130,NA,3,Tri.rep,2,forb,60,RG,NA
2015,Arhelleren,Arh4,Arh4G,pre,G,52,40,7,95,NA,30,Tri.rep,4.461538461538462,forb,59.85277409372237,RG,NA
2015,Arhelleren,Arh4,Arh4B,pre,B,25,90,80,100,NA,7,Tri.rep,8,forb,110,RG,NA
2015,Arhelleren,Arh3,Arh3GB,pre,GB,21,72,82,82,NA,3,Tri.rep,5,forb,74,RG,NA
2015,Arhelleren,Arh3,Arh3FB,pre,FB,18,80,55,87,NA,5,Tri.rep,5,forb,66,RG,NA
2015,Arhelleren,Arh3,Arh3FGB,pre,FGB,30,75,47,110,NA,1,Tri.rep,4,forb,77,RG,NA
2015,Arhelleren,Arh3,Arh3F,pre,F,35,58,90,80,NA,15,Tri.rep,6,forb,95.72111111111111,FJ,NA
2015,Arhelleren,Arh3,Arh3G,pre,G,22,87,58,110,NA,40,Tri.rep,8,forb,118,FJ,NA
2015,Arhelleren,Arh3,Arh3B,pre,B,28,75,15,90,NA,70,Tri.rep,9,forb,87,FJ,NA
2015,Arhelleren,Arh4,Arh4FGB,pre,FGB,70,45,35,152,NA,7,Tri.rep,1,forb,68,FJ,NA
2015,Vikesland,Vik2,Vik2F,pre,F,70,50,85,130,NA,7,Tri.rep,1,forb,65,FJ,NA
2015,Vikesland,Vik2,Vik2FB,pre,FB,15,60,50,70,NA,10,Tri.rep,3,forb,72,FJ,NA
2015,Vikesland,Vik2,Vik2FGB,pre,FGB,52,62,95,105,NA,3,Tri.rep,5,forb,62,RG,NA
2015,Vikesland,Vik3,Vik3F,pre,F,43,35,75,90,NA,3,Tri.rep,5,forb,43,FJ,NA
2015,Vikesland,Vik3,Vik3G,pre,G,20,70,20,120,NA,10,Tri.rep,2,forb,49,FJ,NA
2015,Vikesland,Vik3,Vik3B,pre,B,35,40,70,125,NA,10,Tri.rep,5,forb,66,FJ,NA
2015,Vikesland,Vik3,Vik3FB,pre,FB,27,55,55,95,NA,5,Tri.rep,1,forb,83,RG,NA
2015,Vikesland,Vik3,Vik3GB,pre,GB,47,42,70,70,NA,5,Tri.rep,3,forb,71,RG,NA
2015,Vikesland,Vik4,Vik4F,pre,F,50,45,50,190,NA,10,Tri.rep,1,forb,62,FJ,NA
2015,Vikesland,Vik4,Vik4G,pre,G,30,65,85,95,NA,1,Tri.rep,8,forb,85,FJ,NA
2015,Vikesland,Vik4,Vik4GF,pre,GF,30,68,85,115,NA,1,Tri.rep,3,forb,66,FJ,NA
2015,Vikesland,Vik4,Vik4GB,pre,GB,37,60,72,120,NA,1,Tri.rep,2,forb,67,RG,NA
2015,Vikesland,Vik4,Vik4FGB,pre,FGB,22,60,65,160,NA,3,Tri.rep,7,forb,86,RG,NA
2015,Vikesland,Vik4,Vik4FB,pre,FB,37,75,30,130,NA,2,Tri.rep,2,forb,64,RG,NA
2015,Vikesland,Vik5,Vik5F,pre,F,60,40,80,130,NA,2,Tri.rep,3,forb,33,RG,NA
2015,Vikesland,Vik5,Vik5B,pre,B,35,50,75,65,NA,8,Tri.rep,4,forb,56.16842105263158,FJ,NA
2015,Vikesland,Vik5,Vik5GF,pre,GF,35,40,90,125,NA,3,Tri.rep,4,forb,56,FJ,NA
2015,Vikesland,Vik5,Vik5GB,pre,GB,45,35,72,130,NA,2,Tri.rep,1,forb,33,MJ,NA
2015,Arhelleren,Arh1,Arh1C,pre,C,55,40,18,100,10,NA,Tri.rep,1,forb,45.5,Kari,211 TTC
2015,Vikesland,Vik4,Vik4C,pre,C,27,70,75,105,40,2,Tri.rep,2,forb,87,Vigdis,141 TTC
2015,Vikesland,Vik3,Vik3C,pre,C,18,80,30,110,32.5,NA,Tri.rep,5.2,forb,114.4,Siri,140 TTC
2015,Vikesland,Vik2,Vik2C,pre,C,30,60,50,50,20,NA,Tri.rep,1,forb,60,Vigdis,134 TTC
2015,Vikesland,Vik5,Vik5C,pre,C,50,60,90,90,50,1,Tri.rep,2,forb,57,Kari,146 TTC
2015,Hogsete,Hog1,Hog1C,pre,C,8,65,95,50,50,NA,Tri.rep,5,forb,87,Vigdis,101 TTC
2015,Hogsete,Hog3,Hog3C,pre,C,35,68,65,60,40,NA,Tri.rep,2,forb,40,Kari,115 TTC
2017,Veskre,Ves3,Ves3B,post,B,57,60,NA,51.25,NA,5,Tri.rep,3,forb,85,LV/FJ,NA
2017,Veskre,Ves3,Ves3GB,post,GB,NA,25,NA,30,NA,20,Tri.rep,1,forb,32.125,LV,NA
2017,Veskre,Ves1,Ves1GB,post,GB,NA,90,NA,53.75,NA,80,Tri.rep,3,forb,78,LV,NA
2017,Veskre,Ves3,Ves3G,post,G,NA,50,98,25,9.25,2,Tri.rep,1,forb,46,LV,NA
2017,Veskre,Ves2,Ves2GB,post,GB,NA,95,NA,40,NA,10,Tri.rep,6,forb,117,FJ,NA
2017,Veskre,Ves1,Ves1C,post,C,65,80,60,102.5,33.8,NA,Tri.rep,15,forb,93,Vigdis,263 TTC
2017,Veskre,Ves1,Ves1G,post,G,NA,60,95,30,22.5,2,Tri.rep,3,forb,48,LV,NA
2017,Veskre,Ves1,Ves1B,post,B,20,40,NA,40,NA,5,Tri.rep,2,forb,36,LV,NA
2017,Veskre,Ves2,Ves2G,post,G,NA,80,60,51.25,16.25,3,Tri.rep,6,forb,109,FJ,NA
2017,Veskre,Ves2,Ves2B,post,B,38,70,NA,112.5,NA,3,Tri.rep,15,forb,93,FJ,NA
2017,Veskre,Ves2,Ves2C,post,C,50,67,95,107.5,40,2,Tri.rep,7,forb,75,FJ,NA
2017,Alrust,Alr2,Alr2C,post,C,80,20,15,147.5,5,NA,Tri.rep,1,forb,78,Vigdis,31 TTC
2017,Alrust,Alr2,Alr2G,post,G,NA,100,2,90,1,10,Tri.rep,2,forb,100,fj,NA
2017,Alrust,Alr5,Alr5B,post,B,30,80,NA,120,NA,60,Tri.rep,2,forb,95,fj,NA
2017,Alrust,Alr5,Alr5G,post,G,NA,75,30,32.5,17.5,50,Tri.rep,1,forb,79,fj,NA
2017,Alrust,Alr1,Alr1G,post,G,NA,70,2,250,1.25,80,Tri.rep,1,forb,60,LV,NA
2017,Alrust,Alr3,Alr3B,post,B,40,80,NA,87.5,NA,96,Tri.rep,8,forb,95,LV,NA
2017,Alrust,Alr3,Alr3G,post,G,NA,90,5,60,8.6,90,Tri.rep,5,forb,93,LV,NA
2017,Alrust,Alr3,Alr3C,post,C,10,50,5,82.5,7.5,90,Tri.rep,7,forb,155.69230769230768,LV,NA
2017,Alrust,Alr3,Alr3GB,post,GB,NA,90,NA,65,NA,78,Tri.rep,2,forb,96,LV,NA
2017,Alrust,Alr1,Alr1B,post,B,10,50,NA,112.5,NA,95,Tri.rep,1,forb,52,LV,NA
2017,Fauske,Fau2,Fau2B,post,B,8,85,NA,120,NA,98,Tri.rep,1,forb,87,LV,NA
2017,Fauske,Fau5,Fau5GB,post,GB,NA,95,NA,92.5,NA,100,Tri.rep,4,forb,100.4,LV,NA
2017,Fauske,Fau4,Fau4GB,post,GB,NA,80,NA,67.5,NA,100,Tri.rep,1,forb,85,LV,NA
2017,Fauske,Fau2,Fau2C,post,C,60,25,40,145,5,100,Tri.rep,2,forb,111,Vigdis,57 TTC
2017,Fauske,Fau1,Fau1B,post,B,60,50,NA,141.25,NA,40,Tri.rep,5,forb,82,FJ,NA
2017,Fauske,Fau1,Fau1GB,post,GB,NA,100,NA,152.5,NA,14,Tri.rep,5,forb,134,FJ,NA
2017,Fauske,Fau1,Fau1C,post,C,70,70,60,130,20,NA,Tri.rep,3,forb,62,Kari,51 TTC
2017,Fauske,Fau5,Fau5C,post,C,40,75,45,140,13.5,NA,Tri.rep,1,forb,102,Vigdis,73 TTC
2017,Hogsete,Hog4,Hog4C,post,C,75,30,80,110,17.5,5,Tri.rep,4,forb,32,FJ,NA
2017,Hogsete,Hog4,Hog4B,post,B,80,25,NA,93.75,NA,55,Tri.rep,3,forb,30,FJ,NA
2017,Hogsete,Hog1,Hog1C,post,C,17,12,95,97.5,60,NA,Tri.rep,3,forb,63,Vigdis,101 TTC
2017,Hogsete,Hog1,Hog1B,post,B,60,60,NA,95,NA,19,Tri.rep,4,forb,67,FJ,NA
2017,Hogsete,Hog4,Hog4G,post,G,NA,20,99,41.25,17.5,1,Tri.rep,2,forb,20,FJ,NA
2017,Hogsete,Hog3,Hog3C,post,C,25,40,85,57.5,31.299999999999997,NA,Tri.rep,2,forb,72,Vigdis,115 TTC
2017,Hogsete,Hog4,Hog4GB,post,GB,NA,90,NA,62.5,NA,100,Tri.rep,3,forb,90,LV,NA
2017,Vikesland,Vik4,Vik4C,post,C,40,80,80,130,35,NA,Tri.rep,2,forb,96,Vigdis,141 TTC
2017,Vikesland,Vik5,Vik5GB,post,GB,NA,70,NA,72.5,NA,20,Tri.rep,4,forb,70.1,LV,NA
2017,Vikesland,Vik2,Vik2C,post,C,45,60,60,160,30,NA,Tri.rep,2,forb,77,Kari,134 TTC
2017,Vikesland,Vik2,Vik2G,post,G,NA,40,98,46.25,18.75,2,Tri.rep,6,forb,36,FJ,NA
2017,Vikesland,Vik2,Vik2GB,post,GB,NA,40,NA,66.25,NA,75,Tri.rep,2,forb,59,FJ,NA
2017,Vikesland,Vik4,Vik4B,post,B,45,30,NA,82.5,NA,65,Tri.rep,4,forb,34,LV,NA
2017,Vikesland,Vik4,Vik4G,post,G,NA,65,80,75,20,3,Tri.rep,8,forb,51,LV,NA
2017,Vikesland,Vik4,Vik4GB,post,GB,NA,80,NA,65,NA,40,Tri.rep,5,forb,76,FJ,NA
2017,Vikesland,Vik3,Vik3C,post,C,60,45,75,92.5,17.5,NA,Tri.rep,5,forb,98,Vigdis,140 TTC
2017,Vikesland,Vik3,Vik3B,post,B,70,35,NA,112.5,NA,7,Tri.rep,2,forb,48,FJ,NA
2017,Vikesland,Vik3,Vik3G,post,G,NA,70,95,73.75,27.5,2,Tri.rep,2,forb,72,FJ,NA
2017,Vikesland,Vik5,Vik5G,post,G,NA,28,100,63.75,42.5,5,Tri.rep,1,forb,45,FJ,NA
2017,Vikesland,Vik5,Vik5B,post,B,55,35,NA,82.5,NA,25,Tri.rep,4,forb,48,FJ,NA
2017,Arhelleren,Arh4,Arh4G,post,G,NA,35,60,75,25,40,Tri.rep,5,forb,39,LV,NA
2017,Arhelleren,Arh4,Arh4B,post,B,20,75,NA,120,NA,60,Tri.rep,10,forb,80,LV,NA
2017,Vikesland,Vik5,Vik5C,post,C,45,60,40,40,120,NA,Tri.rep,2,forb,64,Kari,146 TTC
2017,Rambera,Ram5,Ram5G,post,G,NA,70,80,50,28.33333333,8,Tri.rep,15,forb,74,LV,NA
2017,Rambera,Ram5,Ram5GB,post,GB,NA,70,NA,36.25,NA,10,Tri.rep,8,forb,92.66666666666667,LV,NA
2017,Rambera,Ram8,Ram8G,post,G,NA,80,75,40,12.5,NA,Tri.rep,2,forb,84,FJ,NA
2017,Rambera,Ram8,Ram8B,post,B,50,8,NA,75,NA,10,Tri.rep,3,forb,15,LV,NA
2017,Rambera,Ram8,Ram8GB,post,GB,NA,50,NA,50,NA,10,Tri.rep,3,forb,65.23,LV,NA
2017,Arhelleren,Arh3,Arh3G,post,G,NA,85,50,77.5,18.25,30,Tri.rep,2,forb,101,LV,NA
2017,Arhelleren,Arh3,Arh3GB,post,GB,NA,70,NA,67.5,NA,85,Tri.rep,1,forb,70,LV,NA
2017,Arhelleren,Arh1,Arh1G,post,G,NA,65,67.5,95,25.5,4,Tri.rep,2,forb,106,LV,NA
2017,Arhelleren,Arh3,Arh3B,post,B,23,85,NA,102.5,NA,90,Tri.rep,6,forb,88,FJ,NA
2018,Veskre,Ves3,Ves3B,post,B,50,70,NA,79.625,NA,8,Tri.rep,7,forb,79,FJ,NA
2018,Veskre,Ves3,Ves3GB,post,GB,NA,NA,NA,21.25,NA,NA,Tri.rep,10,forb,61,Sherry,NA
2018,Veskre,Ves1,Ves1GB,post,GB,NA,75,NA,27.25,NA,25,Tri.rep,5,forb,73,Sherry,NA
2018,Veskre,Ves3,Ves3G,post,G,NA,60,74,26.25,18.75,10,Tri.rep,20,forb,106,SY,NA
2018,Veskre,Ves2,Ves2GB,post,GB,NA,70,NA,36.25,NA,30,Tri.rep,15,forb,85,FJ,NA
2018,Veskre,Ves1,Ves1C,post,C,68,50,40,117.5,11.25,10,Tri.rep,6,forb,63,FJ,NA
2018,Veskre,Ves1,Ves1G,post,G,NA,65,87.5,39.625,25,10,Tri.rep,12,forb,116,Sherry,NA
2018,Veskre,Ves1,Ves1B,post,B,60,45,NA,72.125,NA,45,Tri.rep,3,forb,68,FJ,NA
2018,Veskre,Ves2,Ves2G,post,G,NA,85,42.5,65,22.25,2,Tri.rep,7,forb,75,FJ,NA
2018,Veskre,Ves2,Ves2B,post,B,80,35,NA,121.875,NA,25,Tri.rep,1,forb,42,FJ,NA
2018,Veskre,Ves2,Ves2C,post,C,30,80,73,88.125,27.75,10,Tri.rep,4,forb,67,FJ,NA
2018,Alrust,Alr2,Alr2C,post,C,40,65,1,184.25,NA,70,Tri.rep,2,forb,71,SB/FJ,NA
2018,Alrust,Alr2,Alr2G,post,G,NA,95,NA,125.625,1,30,Tri.rep,3,forb,143,SB/FJ,NA
2018,Fauske,Fau4,Fau4B,post,B,58,15,NA,90.625,NA,80,Tri.rep,1,forb,45,FJ,NA
2018,Fauske,Fau5,Fau5GB,post,GB,NA,55,NA,89.375,NA,70,Tri.rep,1,forb,51,FJ,NA
2018,Fauske,Fau1,Fau1B,post,B,20,40,NA,144.25,NA,80,Tri.rep,1,forb,56,FJ,NA
2018,Fauske,Fau1,Fau1GB,post,GB,NA,60,NA,109.75,NA,100,Tri.rep,1,forb,61,FJ,NA
2018,Fauske,Fau1,Fau1G,post,G,NA,50,20,146.375,19.25,75,Tri.rep,1,forb,56,SB/FJ,NA
2018,Hogsete,Hog4,Hog4C,post,C,45,30,65,130.125,36.375,50,Tri.rep,1,forb,27,FJ,NA
2018,Hogsete,Hog4,Hog4B,post,B,65,40,NA,140.375,NA,40,Tri.rep,1,forb,27,FJ,NA
2018,Hogsete,Hog1,Hog1C,post,C,20,35,80,82.5,49.25,10,Tri.rep,1,forb,39,SB/FJ,NA
2018,Hogsete,Hog4,Hog4G,post,G,NA,20,95,48.375,43.75,6,Tri.rep,5,forb,17,FJ,NA
2018,Hogsete,Hog1,Hog1GB,post,GB,NA,60,NA,46.875,NA,38,Tri.rep,1,forb,66,FJ,NA
2018,Hogsete,Hog4,Hog4GB,post,GB,NA,38,NA,58.5,NA,38,Tri.rep,2,forb,43,FJ,NA
2018,Vikesland,Vik2,Vik2C,post,C,58,65,45,83,13.5,12,Tri.rep,1,forb,35,FJ,NA
2018,Rambera,Ram8,Ram8G,post,G,NA,75,63,38,13,25,Tri.rep,5,forb,70,SB,NA
2018,Vikesland,Vik5,Vik5C,post,C,10,12,65,41.25,27.5,5,Tri.rep,1,forb,19,FJ,NA
2018,Rambera,Ram8,Ram8GB,post,GB,NA,42,NA,32.625,NA,70,Tri.rep,3,forb,52,FJ,NA
2018,Rambera,Ram8,Ram8B,post,B,16,15,NA,48.75,NA,30,Tri.rep,4,forb,23,FJ,NA
2018,Veskre,Ves3,Ves3C,post,C,65,45,12.5,91.875,7.625,25,Tri.rep,2,forb,60,FJ,NA
2019,Veskre,Ves3,Ves3B,post,B,70,50,NA,79.625,NA,10,Tri.rep,10,forb,78,FJ,NA
2019,Veskre,Ves4,Ves4GB,post,GB,NA,75,NA,32.5,NA,6,Tri.rep,1,forb,83,FJ,NA
2019,Veskre,Ves3,Ves3GB,post,GB,NA,60,NA,21.25,NA,2,Tri.rep,10,forb,53,FJ,NA
2019,Veskre,Ves1,Ves1GB,post,GB,NA,78,NA,27.25,NA,26,Tri.rep,9,forb,72,FJ,NA
